Age,Gender,Weight_kg,Height_m,Goal,Breakfast_Meal,Breakfast_Calories,Breakfast_Protein_g,Breakfast_Carbs_g,Breakfast_Fats_g,Lunch_Meal,Lunch_Calories,Lunch_Protein_g,Lunch_Carbs_g,Lunch_Fats_g,Dinner_Meal,Dinner_Calories,Dinner_Protein_g,Dinner_Carbs_g,Dinner_Fats_g,Snacks_Meal,Snacks_Calories,Snacks_Protein_g,Snacks_Carbs_g,Snacks_Fats_g,Total_Calories,Total_Protein_g,Total_Carbs_g,Total_Fats_g
62,Female,69.4,1.59,Muscle Gain,Rice_water_and_bread,304.0,8.0,47.0,3.0,Boiled_Plantain/Yam_and_Garden_egg_stew,521.0,20.0,74.0,7.0,Jollof_Rice_with_Chicken,752.0,49.0,97.0,16.0,Agbelikaklo_with_Coconut,294.0,6.0,47.0,9.0,1871.0,83.0,265.0,35.0
41,Male,65.1,1.68,Weight Loss,Tea/Milo/Coffee_with_bread,309.0,5.0,35.0,7.0,Kenkey_and_Fried_Fish_with_Hot_Pepper,579.0,37.0,48.0,16.0,Boiled_Plantain/Yam_and_Garden_egg_stew,480.0,20.0,63.0,8.0,Atsoomo_(Chin-Chin),307.38,5.91,36.59,10.85,1675.38,67.91,182.59,41.85
69,Male,61.6,1.67,Weight Loss,Koko_with_Bofroat_(corn_dough_porridge_with_buffloaf),396.0,8.0,49.0,5.0,Angwamu_(Oil_Rice)_with_Hot_Pepper_and_Egg,564.0,27.0,54.0,15.0,Tuo_Zaafi_with_Meat_Stew,634.0,37.0,77.0,8.0,Atsoomo_(Chin-Chin),307.38,5.91,36.59,10.85,1901.38,77.91,216.59,38.85
7,Female,36.6,1.0,Weight Loss,Tom_Brown_and_bread,284.0,9.0,60.0,4.0,Boiled_Plantain/Yam_and_Garden_egg_stew,365.0,22.0,52.0,7.0,Angwamu_(Oil_Rice)_with_Hot_Pepper_and_Egg,615.79,38.98,64.77,13.31,Atsoomo_(Chin-Chin),307.38,5.91,36.59,10.85,1572.17,75.89,213.36,35.16
24,Male,65.1,1.73,Weight Loss,Rice_water_and_bread,337.0,7.0,44.0,3.0,Tuo_Zaafi_with_Meat_Stew,665.0,31.0,57.0,10.0,Banku_with_Okra_Soup,649.0,36.0,57.0,9.0,Atsoomo_(Chin-Chin),307.38,5.91,36.59,10.85,1958.38,79.91,194.59,32.85
33,Male,83.1,1.65,Muscle Gain,Tom_Brown_and_bread,448.0,9.0,53.0,6.0,Plain_Rice_with_Chicken,685.0,50.0,67.0,16.0,Banku_and_Tilapia_with_Hot_Pepper,766.0,46.0,70.0,15.0,Atsoomo_(Chin-Chin),307.38,5.91,36.59,10.85,2206.38,110.91,226.59,47.85
14,Female,38.5,1.15,Weight Loss,Oatmeal,197.0,10.0,36.0,4.0,Fufu_with_Light_Soup_with_Goat_Meat,566.0,40.0,63.0,12.0,Boiled_Plantain/Yam_and_Garden_egg_stew,340.0,24.0,54.0,7.0,Atsoomo_(Chin-Chin),307.38,5.91,36.59,10.85,1410.38,79.91,189.59,33.85
42,Female,57.3,1.58,Weight Loss,Tea/Milo/Coffee_with_bread,287.0,6.0,38.0,6.0,Banku_and_Tilapia_with_Hot_Pepper,654.0,41.0,63.0,12.0,Banku_with_Okra_Soup,531.0,29.0,72.0,10.0,Atsoomo_(Chin-Chin),307.38,5.91,36.59,10.85,1779.38,81.91,209.59,38.85
34,Male,75.9,1.74,Muscle Gain,Hausa_Koko_(millet_porridge)_with_Koose,477.0,13.0,39.0,8.0,Jollof_Rice_with_Chicken,619.2,39.43,64.97,13.31,Red-Red_(Beans_and_Plantain_with_red_oil),557.0,37.0,51.0,17.0,Atsoomo_(Chin-Chin),307.38,5.91,36.59,10.85,1960.58,95.34,191.56,49.16
22,Male,68.1,1.66,Muscle Gain,White_porridge_and_bread,394.0,8.0,60.0,5.0,Angwamu_(Oil_Rice)_with_Hot_Pepper_and_Egg,739.0,30.0,55.0,24.0,Plain_Rice_with_Chicken,743.0,66.0,64.0,18.0,Atsoomo_(Chin-Chin),307.38,5.91,36.59,10.85,2183.38,109.91,215.59,57.85
65,Female,68.2,1.61,Muscle Gain,White_porridge_and_bread,330.0,7.0,63.0,5.0,Jollof_Rice_with_Chicken,619.2,39.43,64.97,13.31,Jollof_Rice_with_Chicken,662.0,43.0,73.0,14.0,Atsoomo_(Chin-Chin),307.38,5.91,36.59,10.85,1918.58,95.34,237.56,43.16
55,Male,74.8,1.78,Muscle Gain,Tea/Milo/Coffee_with_bread,359.0,7.0,34.0,6.0,Angwamu_(Oil_Rice)_with_Hot_Pepper_and_Egg,572.0,34.0,51.0,22.0,Kenkey_and_Fried_Fish_with_Hot_Pepper,713.0,43.0,67.0,20.0,Plantain_Chips,302.0,3.0,50.0,13.0,1946.0,87.0,202.0,61.0
45,Male,70.7,1.66,Muscle Gain,Tea/Milo/Coffee_with_bread,342.0,7.0,39.0,7.0,Jollof_Rice_with_Chicken,924.0,52.0,86.0,17.0,Fufu_with_Light_Soup_with_Goat_Meat,880.0,45.0,82.0,16.0,Kofi_Brokeman_(Roasted_Plantain_with_Groundnut),324.0,8.0,39.0,10.0,2470.0,112.0,246.0,50.0
81,Female,66.4,1.53,Muscle Gain,Hausa_Koko_(millet_porridge)_with_Koose,341.0,15.0,42.0,5.0,Jollof_Rice_with_Chicken,693.0,40.0,84.0,15.0,Banku_with_Okra_Soup,642.0,38.0,64.0,11.0,Nkatie_Cake_(Groundnut_Cake),288.0,12.0,23.0,16.0,1964.0,105.0,213.0,47.0
29,Male,63.5,1.64,Weight Loss,Koko_with_Bofroat_(corn_dough_porridge_with_buffloaf),489.0,12.0,46.0,8.0,Plain_Rice_with_Chicken,666.0,45.0,71.0,13.0,Angwamu_(Oil_Rice)_with_Hot_Pepper_and_Egg,525.0,28.0,49.0,16.0,Atsoomo_(Chin-Chin),307.38,5.91,36.59,10.85,1987.38,90.91,202.59,47.85
24,Female,58.3,1.57,Weight Loss,Tom_Brown_and_bread,350.0,8.0,45.0,4.0,Fufu_with_Light_Soup_with_Goat_Meat,632.0,30.0,81.0,9.0,Boiled_Plantain/Yam_and_Garden_egg_stew,442.0,21.0,65.0,6.0,Atsoomo_(Chin-Chin),307.38,5.91,36.59,10.85,1731.38,64.91,227.59,29.85
9,Male,48.2,1.13,Muscle Gain,Rice_water_and_bread,266.0,10.0,50.0,5.0,Jollof_Rice_with_Chicken,619.0,52.0,96.0,17.0,Plain_Rice_with_Chicken,661.0,60.0,60.0,15.0,Atsoomo_(Chin-Chin),307.38,5.91,36.59,10.85,1853.38,127.91,242.59,47.85
50,Female,76.7,1.59,Muscle Gain,White_porridge_and_bread,315.0,7.0,54.0,6.0,Jollof_Rice_with_Chicken,820.0,48.0,90.0,17.0,Banku_and_Tilapia_with_Hot_Pepper,664.0,43.0,58.0,15.0,Atsoomo_(Chin-Chin),307.38,5.91,36.59,10.85,2106.38,103.91,238.59,48.85
9,Male,48.2,1.13,Muscle Gain,Tom_Brown_and_bread,308.0,9.0,56.0,5.0,Tuo_Zaafi_with_Meat_Stew,520.0,46.0,75.0,13.0,Angwamu_(Oil_Rice)_with_Hot_Pepper_and_Egg,615.79,38.98,64.77,13.31,Atsoomo_(Chin-Chin),307.38,5.91,36.59,10.85,1751.17,99.89,232.36,42.16
84,Male,69.1,1.64,Muscle Gain,Oatmeal,336.42,9.46,47.78,5.3,Angwamu_(Oil_Rice)_with_Hot_Pepper_and_Egg,665.0,36.0,61.0,18.0,Boiled_Plantain/Yam_and_Garden_egg_stew,498.0,22.0,56.0,9.0,Roasted/Boiled_Maize_with_Coconut,259.0,7.0,44.0,5.0,1758.42,74.46,208.78,37.3
44,Male,80.0,1.6,Muscle Gain,Tom_Brown_and_bread,447.0,8.0,60.0,5.0,Angwamu_(Oil_Rice)_with_Hot_Pepper_and_Egg,566.0,28.0,59.0,20.0,Plain_Rice_with_Chicken,704.0,52.0,72.0,20.0,Atsoomo_(Chin-Chin),307.38,5.91,36.59,10.85,2024.38,93.91,227.59,55.85
16,Male,53.3,1.33,Muscle Gain,Oatmeal,336.42,9.46,47.78,5.3,Banku_and_Tilapia_with_Hot_Pepper,576.0,60.0,64.0,16.0,Banku_with_Okra_Soup,526.0,40.0,80.0,10.0,Atsoomo_(Chin-Chin),307.38,5.91,36.59,10.85,1745.8,115.37,228.37,42.15
18,Female,76.9,1.62,Muscle Gain,Rice_water_and_bread,363.0,9.0,54.0,4.0,Banku_and_Tilapia_with_Hot_Pepper,550.0,39.0,61.0,13.0,Plain_Rice_with_Chicken,726.0,54.0,63.0,16.0,Nkatie_Cake_(Groundnut_Cake),302.0,12.0,28.0,20.0,1941.0,114.0,206.0,53.0
73,Female,57.7,1.54,Weight Loss,Tom_Brown_and_bread,337.0,8.0,56.0,4.0,Jollof_Rice_with_Chicken,619.2,39.43,64.97,13.31,Boiled_Plantain/Yam_and_Garden_egg_stew,475.0,21.0,65.0,6.0,Atsoomo_(Chin-Chin),307.38,5.91,36.59,10.85,1738.58,74.34,222.56,34.16
28,Male,74.7,1.65,Muscle Gain,Hausa_Koko_(millet_porridge)_with_Koose,451.0,15.0,50.0,7.0,Banku_with_Okra_Soup,667.0,39.0,84.0,11.0,Banku_and_Tilapia_with_Hot_Pepper,713.0,56.0,64.0,12.0,Atsoomo_(Chin-Chin),307.38,5.91,36.59,10.85,2138.38,115.91,234.59,40.85
22,Male,64.1,1.73,Weight Loss,Hausa_Koko_(millet_porridge)_with_Koose,399.0,13.0,36.0,5.0,Fufu_with_Light_Soup_with_Goat_Meat,697.0,37.0,80.0,12.0,Boiled_Plantain/Yam_and_Garden_egg_stew,500.0,22.0,60.0,8.0,Atsoomo_(Chin-Chin),307.38,5.91,36.59,10.85,1903.38,77.91,212.59,35.85
31,Male,83.3,1.72,Muscle Gain,Rice_water_and_bread,316.0,10.0,49.0,4.0,Jollof_Rice_with_Chicken,619.2,39.43,64.97,13.31,Red-Red_(Beans_and_Plantain_with_red_oil),575.0,40.0,59.0,20.0,Atsoomo_(Chin-Chin),307.38,5.91,36.59,10.85,1817.58,95.34,209.56,48.16
74,Female,57.0,1.59,Weight Loss,Oatmeal,336.42,9.46,47.78,5.3,Banku_and_Tilapia_with_Hot_Pepper,485.0,39.0,61.0,11.0,Jollof_Rice_with_Chicken,541.0,41.0,67.0,12.0,Atsoomo_(Chin-Chin),307.38,5.91,36.59,10.85,1669.8,95.37,212.37,39.15
71,Male,74.3,1.67,Muscle Gain,Koko_with_Bofroat_(corn_dough_porridge_with_buffloaf),399.0,14.0,63.0,7.0,Tuo_Zaafi_with_Meat_Stew,595.0,42.0,79.0,12.0,Jollof_Rice_with_Chicken,718.0,54.0,87.0,16.0,Roasted/Boiled_Maize_with_Coconut,284.0,7.0,36.0,5.0,1996.0,117.0,265.0,40.0
15,Male,51.8,1.31,Muscle Gain,Tea/Milo/Coffee_with_bread,233.0,7.0,40.0,6.0,Jollof_Rice_with_Chicken,596.0,68.0,91.0,22.0,Banku_and_Tilapia_with_Hot_Pepper,589.0,58.0,70.0,15.0,Atsoomo_(Chin-Chin),307.38,5.91,36.59,10.85,1725.38,138.91,237.59,53.85
18,Male,84.7,1.68,Muscle Gain,Tea/Milo/Coffee_with_bread,377.0,7.0,44.0,8.0,Boiled_Plantain/Yam_and_Garden_egg_stew,523.0,24.0,72.0,8.0,Red-Red_(Beans_and_Plantain_with_red_oil),645.0,36.0,50.0,16.0,Atsoomo_(Chin-Chin),307.38,5.91,36.59,10.85,1852.38,72.91,202.59,42.85
31,Female,70.3,1.56,Muscle Gain,Hausa_Koko_(millet_porridge)_with_Koose,355.0,14.0,38.0,7.0,Banku_and_Tilapia_with_Hot_Pepper,661.0,44.0,66.0,16.0,Tuo_Zaafi_with_Meat_Stew,795.0,39.0,69.0,15.0,Roasted/Boiled_Maize_with_Coconut,242.0,7.0,39.0,7.0,2053.0,104.0,212.0,45.0
25,Female,62.1,1.57,Muscle Gain,Koko_with_Bofroat_(corn_dough_porridge_with_buffloaf),389.0,12.0,65.0,11.0,Boiled_Plantain/Yam_and_Garden_egg_stew,449.0,25.0,70.0,11.0,Kenkey_and_Fried_Fish_with_Hot_Pepper,621.0,34.0,62.0,22.0,Atsoomo_(Chin-Chin),307.38,5.91,36.59,10.85,1766.38,76.91,233.59,54.85
39,Male,70.3,1.77,Muscle Gain,Koko_with_Bofroat_(corn_dough_porridge_with_buffloaf),497.0,13.0,59.0,8.0,Tuo_Zaafi_with_Meat_Stew,762.0,45.0,73.0,12.0,Angwamu_(Oil_Rice)_with_Hot_Pepper_and_Egg,754.0,34.0,63.0,22.0,Atsoomo_(Chin-Chin),307.38,5.91,36.59,10.85,2320.38,97.91,231.59,52.85
55,Female,62.4,1.54,Weight Loss,Tom_Brown_and_bread,384.0,8.0,58.0,4.0,Plain_Rice_with_Chicken,600.0,49.0,70.0,12.0,Waakye_and_Fish_with_egg,576.0,39.0,56.0,10.0,Atsoomo_(Chin-Chin),307.38,5.91,36.59,10.85,1867.38,101.91,220.59,36.85
29,Female,79.7,1.51,Muscle Gain,Tom_Brown_and_bread,404.0,9.0,62.0,5.0,Jollof_Rice_with_Chicken,677.0,44.0,78.0,21.0,Tuo_Zaafi_with_Meat_Stew,674.0,39.0,74.0,14.0,Atsoomo_(Chin-Chin),307.38,5.91,36.59,10.85,2062.38,97.91,250.59,50.85
32,Female,52.7,1.62,Weight Loss,Tea/Milo/Coffee_with_bread,315.0,6.0,32.0,5.0,Banku_and_Tilapia_with_Hot_Pepper,648.0,43.0,62.0,12.0,Waakye_and_Fish_with_egg,591.0,40.0,70.0,9.0,Atsoomo_(Chin-Chin),307.38,5.91,36.59,10.85,1861.38,94.91,200.59,36.85
16,Female,54.3,1.28,Muscle Gain,Tom_Brown_and_bread,262.0,10.0,58.0,6.0,Tuo_Zaafi_with_Meat_Stew,558.0,39.0,82.0,12.0,Kenkey_and_Fried_Fish_with_Hot_Pepper,454.0,46.0,65.0,20.0,Atsoomo_(Chin-Chin),307.38,5.91,36.59,10.85,1581.38,100.91,241.59,48.85
63,Male,64.7,1.68,Weight Loss,Tea/Milo/Coffee_with_bread,258.0,5.0,39.0,4.0,Fufu_with_Light_Soup_with_Goat_Meat,568.0,33.0,69.0,10.0,Banku_with_Okra_Soup,532.0,30.0,63.0,6.0,Atsoomo_(Chin-Chin),307.38,5.91,36.59,10.85,1665.38,73.91,207.59,30.85
53,Male,67.1,1.65,Weight Loss,Tom_Brown_and_bread,367.0,8.0,51.0,4.0,Banku_with_Okra_Soup,701.0,27.0,64.0,10.0,Angwamu_(Oil_Rice)_with_Hot_Pepper_and_Egg,615.79,38.98,64.77,13.31,Kofi_Brokeman_(Roasted_Plantain_with_Groundnut),271.0,6.0,34.0,8.0,1954.79,79.98,213.77,35.31
26,Male,67.4,1.71,Weight Loss,Oatmeal,299.0,9.0,42.0,4.0,Banku_with_Okra_Soup,680.0,29.0,69.0,8.0,Boiled_Plantain/Yam_and_Garden_egg_stew,598.0,18.0,55.0,7.0,Plantain_Chips,268.0,3.0,44.0,9.0,1845.0,59.0,210.0,28.0
59,Female,57.9,1.56,Weight Loss,Tom_Brown_and_bread,319.0,10.0,50.0,4.0,Tuo_Zaafi_with_Meat_Stew,558.0,30.0,71.0,11.0,Waakye_and_Fish_with_egg,595.0,39.0,63.0,9.0,Atsoomo_(Chin-Chin),307.38,5.91,36.59,10.85,1779.38,84.91,220.59,34.85
13,Male,45.8,1.2,Muscle Gain,White_porridge_and_bread,305.0,8.0,52.0,5.0,Jollof_Rice_with_Chicken,619.2,39.43,64.97,13.31,Fufu_with_Light_Soup_with_Goat_Meat,706.0,60.0,86.0,13.0,Nkatie_Cake_(Groundnut_Cake),353.0,15.0,27.0,17.0,1983.2,122.43,229.97,48.31
46,Male,67.9,1.64,Weight Loss,Hausa_Koko_(millet_porridge)_with_Koose,359.0,12.0,36.0,7.0,Plain_Rice_with_Chicken,700.0,55.0,59.0,15.0,Angwamu_(Oil_Rice)_with_Hot_Pepper_and_Egg,615.79,38.98,64.77,13.31,Atsoomo_(Chin-Chin),344.0,4.0,35.0,14.0,2018.79,109.98,194.77,49.31
25,Male,59.7,1.68,Weight Loss,Oatmeal,261.0,11.0,35.0,3.0,Banku_and_Tilapia_with_Hot_Pepper,697.0,37.0,60.0,10.0,Fufu_with_Light_Soup_with_Goat_Meat,743.0,34.0,75.0,13.0,Agbelikaklo_with_Coconut,358.0,5.0,40.0,7.0,2059.0,87.0,210.0,33.0
51,Female,71.1,1.53,Muscle Gain,Tom_Brown_and_bread,426.0,8.0,66.0,5.0,Red-Red_(Beans_and_Plantain_with_red_oil),529.0,31.0,53.0,18.0,Plain_Rice_with_Chicken,680.0,48.0,69.0,18.0,Atsoomo_(Chin-Chin),307.38,5.91,36.59,10.85,1942.38,92.91,224.59,51.85
36,Male,63.5,1.69,Weight Loss,Tom_Brown_and_bread,377.0,8.0,52.0,4.0,Waakye_and_Fish_with_egg,695.0,45.0,56.0,8.0,Angwamu_(Oil_Rice)_with_Hot_Pepper_and_Egg,570.0,27.0,58.0,17.0,Atsoomo_(Chin-Chin),307.38,5.91,36.59,10.85,1949.38,85.91,202.59,39.85
7,Male,36.9,1.05,Weight Loss,Tom_Brown_and_bread,294.0,11.0,53.0,4.0,Plain_Rice_with_Chicken,598.0,59.0,63.0,14.0,Boiled_Plantain/Yam_and_Garden_egg_stew,367.0,24.0,53.0,8.0,Agbelikaklo_with_Coconut,245.0,6.0,45.0,6.0,1504.0,100.0,214.0,32.0
33,Female,62.8,1.62,Weight Loss,Tea/Milo/Coffee_with_bread,238.0,5.0,30.0,6.0,Jollof_Rice_with_Chicken,804.0,39.0,84.0,17.0,Angwamu_(Oil_Rice)_with_Hot_Pepper_and_Egg,615.79,38.98,64.77,13.31,Atsoomo_(Chin-Chin),307.38,5.91,36.59,10.85,1965.17,88.89,215.36,47.16
39,Female,71.3,1.62,Muscle Gain,Koko_with_Bofroat_(corn_dough_porridge_with_buffloaf),423.0,13.0,66.0,11.0,Plain_Rice_with_Chicken,732.0,54.0,74.0,16.0,Angwamu_(Oil_Rice)_with_Hot_Pepper_and_Egg,543.0,26.0,66.0,20.0,Atsoomo_(Chin-Chin),307.38,5.91,36.59,10.85,2005.38,98.91,242.59,57.85
82,Male,61.6,1.65,Weight Loss,Tea/Milo/Coffee_with_bread,295.0,6.0,38.0,4.0,Banku_with_Okra_Soup,587.0,35.0,72.0,6.0,Angwamu_(Oil_Rice)_with_Hot_Pepper_and_Egg,615.79,38.98,64.77,13.31,Atsoomo_(Chin-Chin),307.38,5.91,36.59,10.85,1805.17,85.89,211.36,34.16
47,Female,52.5,1.52,Weight Loss,Koko_with_Bofroat_(corn_dough_porridge_with_buffloaf),386.0,9.0,61.0,7.0,Fufu_with_Light_Soup_with_Goat_Meat,640.0,30.0,61.0,12.0,Angwamu_(Oil_Rice)_with_Hot_Pepper_and_Egg,563.0,24.0,51.0,19.0,Atsoomo_(Chin-Chin),307.38,5.91,36.59,10.85,1896.38,68.91,209.59,48.85
38,Female,74.3,1.67,Muscle Gain,Tom_Brown_and_bread,399.0,12.0,61.0,6.0,Jollof_Rice_with_Chicken,619.2,39.43,64.97,13.31,Jollof_Rice_with_Chicken,707.0,40.0,75.0,21.0,Atsoomo_(Chin-Chin),307.38,5.91,36.59,10.85,2032.58,97.34,237.56,51.16
18,Male,77.2,1.79,Muscle Gain,Tom_Brown_and_bread,479.0,13.0,57.0,5.0,Plain_Rice_with_Chicken,706.0,49.0,61.0,17.0,Jollof_Rice_with_Chicken,899.0,44.0,84.0,19.0,Atsoomo_(Chin-Chin),307.38,5.91,36.59,10.85,2391.38,111.91,238.59,51.85
68,Female,59.5,1.59,Weight Loss,Rice_water_and_bread,251.0,7.0,44.0,3.0,Jollof_Rice_with_Chicken,691.0,35.0,66.0,12.0,Plain_Rice_with_Chicken,666.0,40.0,57.0,12.0,Atsoomo_(Chin-Chin),307.38,5.91,36.59,10.85,1915.38,87.91,203.59,37.85
39,Female,61.3,1.62,Weight Loss,Hausa_Koko_(millet_porridge)_with_Koose,396.0,12.0,43.0,5.0,Fufu_with_Light_Soup_with_Goat_Meat,684.0,34.0,79.0,9.0,Red-Red_(Beans_and_Plantain_with_red_oil),451.0,24.0,54.0,12.0,Atsoomo_(Chin-Chin),307.38,5.91,36.59,10.85,1838.38,75.91,212.59,36.85
58,Male,66.2,1.7,Weight Loss,White_porridge_and_bread,394.0,7.0,54.0,4.0,Jollof_Rice_with_Chicken,726.0,42.0,68.0,14.0,Plain_Rice_with_Chicken,651.0,45.0,59.0,12.0,Atsoomo_(Chin-Chin),307.38,5.91,36.59,10.85,2078.38,99.91,217.59,40.85
16,Male,44.2,1.33,Weight Loss,Oatmeal,239.0,13.0,36.0,3.0,Banku_and_Tilapia_with_Hot_Pepper,557.0,48.0,51.0,13.0,Angwamu_(Oil_Rice)_with_Hot_Pepper_and_Egg,521.0,34.0,58.0,15.0,Atsoomo_(Chin-Chin),307.38,5.91,36.59,10.85,1624.38,100.91,181.59,41.85
19,Female,75.6,1.66,Muscle Gain,Oatmeal,325.0,10.0,50.0,5.0,Jollof_Rice_with_Chicken,716.0,49.0,95.0,20.0,Boiled_Plantain/Yam_and_Garden_egg_stew,570.0,21.0,64.0,10.0,Atsoomo_(Chin-Chin),307.38,5.91,36.59,10.85,1918.38,85.91,245.59,45.85
81,Female,54.4,1.55,Weight Loss,Oatmeal,336.42,9.46,47.78,5.3,Red-Red_(Beans_and_Plantain_with_red_oil),397.0,24.0,45.0,12.0,Kenkey_and_Fried_Fish_with_Hot_Pepper,508.0,35.0,50.0,13.0,Atsoomo_(Chin-Chin),307.38,5.91,36.59,10.85,1548.8,74.37,179.37,41.15
44,Female,66.7,1.6,Muscle Gain,White_porridge_and_bread,311.0,7.0,47.0,5.0,Banku_and_Tilapia_with_Hot_Pepper,569.0,40.0,60.0,14.0,Boiled_Plantain/Yam_and_Garden_egg_stew,487.0,20.0,66.0,9.0,Atsoomo_(Chin-Chin),307.38,5.91,36.59,10.85,1674.38,72.91,209.59,38.85
31,Female,53.0,1.65,Weight Loss,Koko_with_Bofroat_(corn_dough_porridge_with_buffloaf),434.0,10.0,46.0,8.0,Plain_Rice_with_Chicken,697.0,45.0,64.0,16.0,Angwamu_(Oil_Rice)_with_Hot_Pepper_and_Egg,542.0,22.0,45.0,16.0,Agbelikaklo_with_Coconut,284.0,4.0,42.0,8.0,1957.0,81.0,197.0,48.0
26,Male,71.0,1.68,Weight Loss,Hausa_Koko_(millet_porridge)_with_Koose,378.0,11.0,35.0,5.0,Jollof_Rice_with_Chicken,619.2,39.43,64.97,13.31,Red-Red_(Beans_and_Plantain_with_red_oil),493.0,26.0,44.0,14.0,Atsoomo_(Chin-Chin),307.38,5.91,36.59,10.85,1797.58,82.34,180.56,43.16
37,Male,70.9,1.77,Muscle Gain,Koko_with_Bofroat_(corn_dough_porridge_with_buffloaf),453.0,9.0,51.0,10.0,Boiled_Plantain/Yam_and_Garden_egg_stew,625.0,28.0,62.0,8.0,Waakye_and_Fish_with_egg,695.0,61.0,68.0,13.0,Atsoomo_(Chin-Chin),307.38,5.91,36.59,10.85,2080.38,103.91,217.59,41.85
63,Female,57.6,1.58,Weight Loss,White_porridge_and_bread,291.0,6.0,47.0,4.0,Kenkey_and_Fried_Fish_with_Hot_Pepper,559.0,37.0,56.0,12.0,Plain_Rice_with_Chicken,568.0,49.0,70.0,11.0,Atsoomo_(Chin-Chin),307.38,5.91,36.59,10.85,1725.38,97.91,209.59,37.85
76,Female,55.4,1.53,Weight Loss,Oatmeal,336.42,9.46,47.78,5.3,Waakye_and_Fish_with_egg,515.0,45.0,63.0,6.0,Banku_and_Tilapia_with_Hot_Pepper,549.0,35.0,63.0,10.0,Nkatie_Cake_(Groundnut_Cake),319.0,11.0,18.0,9.0,1719.42,100.46,191.78,30.3
68,Male,76.7,1.68,Muscle Gain,Hausa_Koko_(millet_porridge)_with_Koose,324.0,13.0,39.0,6.0,Jollof_Rice_with_Chicken,619.2,39.43,64.97,13.31,Plain_Rice_with_Chicken,645.0,63.0,67.0,16.0,Atsoomo_(Chin-Chin),307.38,5.91,36.59,10.85,1895.58,121.34,207.56,46.16
69,Male,60.5,1.69,Weight Loss,Tom_Brown_and_bread,330.0,8.0,53.0,4.0,Boiled_Plantain/Yam_and_Garden_egg_stew,524.0,23.0,54.0,4.0,Angwamu_(Oil_Rice)_with_Hot_Pepper_and_Egg,522.0,24.0,45.0,13.0,Atsoomo_(Chin-Chin),307.38,5.91,36.59,10.85,1683.38,60.91,188.59,31.85
40,Male,72.4,1.71,Muscle Gain,Oatmeal,336.42,9.46,47.78,5.3,Tuo_Zaafi_with_Meat_Stew,695.0,34.0,69.0,15.0,Waakye_and_Fish_with_egg,819.0,61.0,61.0,12.0,Atsoomo_(Chin-Chin),307.38,5.91,36.59,10.85,2157.8,110.37,214.37,43.15
5,Male,30.3,1.0,Weight Loss,Tea/Milo/Coffee_with_bread,255.0,7.0,31.0,5.0,Jollof_Rice_with_Chicken,619.2,39.43,64.97,13.31,Angwamu_(Oil_Rice)_with_Hot_Pepper_and_Egg,455.0,29.0,46.0,20.0,Atsoomo_(Chin-Chin),330.0,3.0,32.0,15.0,1659.2,78.43,173.97,53.31
66,Female,59.7,1.59,Weight Loss,Tom_Brown_and_bread,360.0,8.0,52.0,4.0,Jollof_Rice_with_Chicken,619.2,39.43,64.97,13.31,Plain_Rice_with_Chicken,580.0,45.0,62.0,12.0,Atsoomo_(Chin-Chin),307.38,5.91,36.59,10.85,1866.58,98.34,215.56,40.16
18,Male,70.3,1.71,Weight Loss,Tea/Milo/Coffee_with_bread,328.0,6.0,38.0,6.0,Fufu_with_Light_Soup_with_Goat_Meat,616.0,37.0,75.0,12.0,Kenkey_and_Fried_Fish_with_Hot_Pepper,688.0,34.0,59.0,17.0,Roasted/Boiled_Maize_with_Coconut,297.0,6.0,31.0,5.0,1929.0,83.0,203.0,40.0
63,Female,71.4,1.61,Muscle Gain,Oatmeal,254.0,13.0,38.0,3.0,Waakye_and_Fish_with_egg,682.0,50.0,74.0,9.0,Kenkey_and_Fried_Fish_with_Hot_Pepper,574.0,40.0,56.0,14.0,Nkatie_Cake_(Groundnut_Cake),349.0,9.0,26.0,14.0,1859.0,112.0,194.0,40.0
17,Female,55.2,1.27,Muscle Gain,Oatmeal,336.42,9.46,47.78,5.3,Banku_and_Tilapia_with_Hot_Pepper,584.0,54.0,67.0,14.0,Red-Red_(Beans_and_Plantain_with_red_oil),485.0,33.0,48.0,20.0,Atsoomo_(Chin-Chin),307.38,5.91,36.59,10.85,1712.8,102.37,199.37,50.15
42,Male,60.5,1.73,Weight Loss,Oatmeal,344.0,9.0,39.0,3.0,Jollof_Rice_with_Chicken,673.0,48.0,68.0,15.0,Waakye_and_Fish_with_egg,596.0,46.0,71.0,8.0,Atsoomo_(Chin-Chin),307.38,5.91,36.59,10.85,1920.38,108.91,214.59,36.85
13,Female,46.0,1.15,Muscle Gain,White_porridge_and_bread,276.0,8.0,51.0,5.0,Tuo_Zaafi_with_Meat_Stew,574.0,40.0,65.0,15.0,Boiled_Plantain/Yam_and_Garden_egg_stew,398.0,25.0,70.0,9.0,Roasted/Boiled_Maize_with_Coconut,245.0,8.0,37.0,8.0,1493.0,81.0,223.0,37.0
5,Male,37.9,1.0,Muscle Gain,Tom_Brown_and_bread,377.0,13.0,54.0,5.0,Plain_Rice_with_Chicken,672.0,66.0,78.0,19.0,Tuo_Zaafi_with_Meat_Stew,563.0,52.0,77.0,14.0,Atsoomo_(Chin-Chin),307.38,5.91,36.59,10.85,1919.38,136.91,245.59,48.85
